County Code,District Code,Subgroup ID,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores
9,61887,80,4,2,71.0,69.0,2479.1,20.29,24.64,44.93,37.68,17.39,69.0
9,61887,80,4,1,70.0,69.0,2477.7,33.33,18.84,52.17,21.74,26.09,69.0
9,61887,80,5,2,63.0,63.0,2492.7,15.87,23.81,39.68,22.22,38.1,63.0
9,61887,80,5,1,63.0,63.0,2488.2,22.22,23.81,46.03,17.46,36.51,63.0
9,61887,80,6,1,63.0,61.0,2526.7,14.75,39.34,54.1,26.23,19.67,61.0
9,61887,80,6,2,63.0,61.0,2533.5,19.67,22.95,42.62,29.51,27.87,61.0
9,61887,80,7,2,65.0,64.0,2521.5,9.38,31.25,40.63,26.56,32.81,64.0
9,61887,80,7,1,65.0,64.0,2553.3,15.63,32.81,48.44,34.38,17.19,64.0
9,61887,80,8,1,66.0,63.0,2562.1,17.46,31.75,49.21,25.4,25.4,63.0
9,61887,80,8,2,66.0,63.0,2573.7,30.16,20.63,50.79,22.22,26.98,63.0
9,61903,77,3,1,12.0,11.0,2403.1,9.09,27.27,36.36,36.36,27.27,11.0
9,61903,77,3,2,12.0,12.0,2423.9,0.0,58.33,58.33,25.0,16.67,12.0
9,61903,77,6,1,14.0,14.0,2493.4,0.0,42.86,42.86,21.43,35.71,14.0
9,61903,77,6,2,14.0,14.0,2499.7,7.14,14.29,21.43,50.0,28.57,14.0
9,61903,77,7,1,15.0,15.0,2559.5,13.33,40.0,53.33,40.0,6.67,15.0
9,61903,77,7,2,15.0,14.0,2527.4,7.14,21.43,28.57,50.0,21.43,14.0
9,61903,77,8,2,12.0,12.0,2572.8,8.33,25.0,33.33,50.0,16.67,12.0
9,61903,77,8,1,12.0,11.0,2576.2,18.18,36.36,54.55,27.27,18.18,11.0
9,61903,78,3,2,133.0,132.0,2399.4,6.82,20.45,27.27,32.58,40.15,132.0
9,61903,78,3,1,133.0,132.0,2382.2,6.82,19.7,26.52,27.27,46.21,132.0
9,61903,78,4,2,130.0,129.0,2421.5,2.33,12.4,14.73,46.51,38.76,129.0
9,61903,78,4,1,130.0,128.0,2417.7,2.34,22.66,25.0,27.34,47.66,128.0
9,61903,78,5,1,139.0,139.0,2464.8,5.76,28.06,33.81,28.78,37.41,139.0
9,61903,78,5,2,139.0,139.0,2448.1,4.32,7.91,12.23,36.69,51.08,139.0
9,61903,78,6,2,151.0,148.0,2460.8,5.48,13.7,19.18,28.08,52.74,146.0
9,61903,78,6,1,151.0,146.0,2480.1,5.52,22.76,28.28,33.79,37.93,145.0
9,61903,78,7,1,124.0,123.0,2495.4,4.07,21.14,25.2,32.52,42.28,123.0
9,61903,78,7,2,124.0,119.0,2458.3,5.88,12.61,18.49,17.65,63.87,119.0
9,61903,78,8,1,114.0,109.0,2494.8,1.83,13.76,15.6,41.28,43.12,109.0
9,61903,78,8,2,114.0,108.0,2472.0,2.8,7.48,10.28,19.63,70.09,107.0
9,61903,78,11,1,109.0,96.0,2545.8,11.46,25.0,36.46,34.38,29.17,96.0
9,61903,78,11,2,109.0,94.0,2504.2,1.06,14.89,15.96,27.66,56.38,94.0
9,61903,80,3,2,139.0,137.0,2448.4,24.09,33.58,57.66,24.82,17.52,137.0
9,61903,80,3,1,139.0,137.0,2452.9,29.93,36.5,66.42,21.17,12.41,137.0
9,61903,80,4,2,166.0,166.0,2490.3,20.0,37.58,57.58,30.3,12.12,165.0
9,61903,80,4,1,166.0,166.0,2489.7,33.13,27.71,60.84,22.29,16.87,166.0
9,61903,80,5,2,143.0,141.0,2516.3,16.31,28.37,44.68,36.17,19.15,141.0
9,61903,80,5,1,143.0,142.0,2536.5,30.99,32.39,63.38,20.42,16.2,142.0
9,61903,80,6,2,134.0,131.0,2550.9,29.01,25.19,54.2,25.19,20.61,131.0
9,61903,80,6,1,134.0,130.0,2557.8,25.38,42.31,67.69,16.15,16.15,130.0
9,61903,80,7,2,144.0,134.0,2550.9,16.42,31.34,47.76,27.61,24.63,134.0
9,61903,80,7,1,144.0,136.0,2582.8,21.32,46.32,67.65,18.38,13.97,136.0
9,61903,80,8,1,137.0,131.0,2578.0,18.32,38.17,56.49,29.01,14.5,131.0
9,61903,80,8,2,136.0,128.0,2561.2,20.47,22.05,42.52,30.71,26.77,127.0
9,61903,80,11,1,128.0,114.0,2635.9,32.46,42.98,75.44,13.16,11.4,114.0
9,61903,80,11,2,128.0,117.0,2597.1,13.68,27.35,41.03,31.62,27.35,117.0
9,61903,144,4,2,12.0,12.0,2460.3,16.67,33.33,50.0,25.0,25.0,12.0
9,61903,144,4,1,12.0,12.0,2482.7,41.67,16.67,58.33,8.33,33.33,12.0
9,61911,80,5,1,12.0,12.0,2584.3,66.67,8.33,75.0,25.0,0.0,12.0
9,61911,80,5,2,12.0,12.0,2578.7,58.33,16.67,75.0,25.0,0.0,12.0
9,61911,80,6,1,12.0,12.0,2593.0,33.33,50.0,83.33,16.67,0.0,12.0
9,61911,80,6,2,12.0,12.0,2586.0,41.67,25.0,66.67,33.33,0.0,12.0
9,61911,80,7,2,14.0,14.0,2611.5,35.71,28.57,64.29,28.57,7.14,14.0
9,61911,80,7,1,14.0,14.0,2642.5,50.0,28.57,78.57,21.43,0.0,14.0
9,61911,80,8,1,17.0,17.0,2654.8,52.94,29.41,82.35,17.65,0.0,17.0
9,61911,80,8,2,17.0,17.0,2633.4,52.94,5.88,58.82,17.65,23.53,17.0
9,61929,78,3,2,39.0,39.0,2388.3,0.0,17.95,17.95,41.03,41.03,39.0
9,61929,78,3,1,39.0,39.0,2390.2,7.69,28.21,35.9,23.08,41.03,39.0
9,61929,78,4,1,44.0,44.0,2442.3,13.64,20.45,34.09,29.55,36.36,44.0
9,61929,78,4,2,44.0,44.0,2452.8,2.27,29.55,31.82,43.18,25.0,44.0
9,61929,78,5,2,47.0,47.0,2483.1,6.38,23.4,29.79,38.3,31.91,47.0
9,61929,78,5,1,47.0,47.0,2474.1,8.51,25.53,34.04,44.68,21.28,47.0
9,61929,78,6,1,40.0,37.0,2519.7,16.22,29.73,45.95,37.84,16.22,37.0
9,61929,78,6,2,40.0,37.0,2525.8,8.11,40.54,48.65,32.43,18.92,37.0
9,61929,78,7,2,35.0,35.0,2520.2,5.71,25.71,31.43,42.86,25.71,35.0
9,61929,78,7,1,35.0,33.0,2531.5,3.03,42.42,45.45,33.33,21.21,33.0
9,61929,78,8,1,32.0,31.0,2553.3,6.45,32.26,38.71,45.16,16.13,31.0
9,61929,78,8,2,32.0,32.0,2537.7,9.38,31.25,40.63,28.13,31.25,32.0
9,61929,80,3,1,58.0,58.0,2404.8,18.97,25.86,44.83,15.52,39.66,58.0
9,61929,80,3,2,58.0,58.0,2407.2,10.34,27.59,37.93,25.86,36.21,58.0
9,61929,80,4,2,67.0,67.0,2469.0,13.43,25.37,38.81,43.28,17.91,67.0
9,61929,80,4,1,67.0,67.0,2463.9,17.91,29.85,47.76,26.87,25.37,67.0
9,61929,80,5,2,72.0,72.0,2490.5,12.5,22.22,34.72,36.11,29.17,72.0
9,61929,80,5,1,72.0,72.0,2497.0,20.83,23.61,44.44,30.56,25.0,72.0
9,61929,80,6,1,73.0,72.0,2552.3,22.22,36.11,58.33,30.56,11.11,72.0
9,61929,80,6,2,73.0,71.0,2547.9,19.72,35.21,54.93,29.58,15.49,71.0
9,61929,80,7,1,66.0,65.0,2550.1,4.62,53.85,58.46,21.54,20.0,65.0
9,61929,80,7,2,66.0,65.0,2568.7,29.23,21.54,50.77,30.77,18.46,65.0
9,61929,80,8,2,82.0,79.0,2586.3,32.91,16.46,49.37,25.32,25.32,79.0
9,61929,80,8,1,82.0,80.0,2569.2,15.0,37.5,52.5,30.0,17.5,80.0
9,61945,80,3,1,25.0,24.0,2426.8,16.67,20.83,37.5,50.0,12.5,24.0
9,61945,80,3,2,25.0,24.0,2414.0,12.5,29.17,41.67,25.0,33.33,24.0
9,61945,80,4,2,16.0,16.0,2469.0,6.25,37.5,43.75,37.5,18.75,16.0
9,61945,80,4,1,17.0,17.0,2470.5,11.76,41.18,52.94,29.41,17.65,17.0
9,61945,80,5,1,25.0,25.0,2531.1,24.0,40.0,64.0,28.0,8.0,25.0
9,61945,80,5,2,25.0,25.0,2508.0,16.0,20.0,36.0,44.0,20.0,25.0
9,61945,80,6,1,25.0,25.0,2492.0,16.67,16.67,33.33,29.17,37.5,24.0
9,61945,80,6,2,25.0,24.0,2505.6,12.5,16.67,29.17,33.33,37.5,24.0
9,61945,80,7,2,32.0,31.0,2537.1,9.68,35.48,45.16,29.03,25.81,31.0
9,61945,80,7,1,32.0,31.0,2541.7,6.45,41.94,48.39,25.81,25.81,31.0
9,61945,80,8,2,19.0,18.0,2521.2,16.67,16.67,33.33,16.67,50.0,18.0
9,61945,80,8,1,19.0,18.0,2560.5,11.76,29.41,41.18,35.29,23.53,17.0
9,61952,78,3,1,42.0,41.0,2413.7,17.07,14.63,31.71,39.02,29.27,41.0
9,61952,78,3,2,42.0,42.0,2397.9,7.14,16.67,23.81,35.71,40.48,42.0
9,61952,78,4,2,52.0,52.0,2433.1,1.92,21.15,23.08,42.31,34.62,52.0
9,61952,78,4,1,52.0,52.0,2429.3,5.77,25.0,30.77,23.08,46.15,52.0
9,61952,78,5,1,46.0,44.0,2488.9,13.64,31.82,45.45,25.0,29.55,44.0
9,61952,78,5,2,46.0,44.0,2471.9,9.09,11.36,20.45,40.91,38.64,44.0
9,61952,78,6,2,31.0,30.0,2460.0,6.67,6.67,13.33,40.0,46.67,30.0
9,61952,78,6,1,31.0,31.0,2503.7,10.0,33.33,43.33,26.67,30.0,30.0
9,61952,78,7,2,33.0,33.0,2519.9,9.09,9.09,18.18,57.58,24.24,33.0
9,61952,78,7,1,33.0,33.0,2532.0,0.0,36.36,36.36,39.39,24.24,33.0
9,61952,78,8,1,36.0,36.0,2559.9,11.11,41.67,52.78,22.22,25.0,36.0
9,61952,78,8,2,36.0,36.0,2558.8,19.44,22.22,41.67,38.89,19.44,36.0
9,61952,80,3,2,101.0,100.0,2436.1,22.0,31.0,53.0,23.0,24.0,100.0
9,61952,80,3,1,101.0,101.0,2447.4,38.61,20.79,59.41,20.79,19.8,101.0
9,61952,80,4,1,104.0,102.0,2484.4,30.39,27.45,57.84,24.51,17.65,102.0
9,61952,80,4,2,105.0,102.0,2472.0,16.67,26.47,43.14,40.2,16.67,102.0
9,61952,80,5,2,96.0,94.0,2501.9,15.96,19.15,35.11,35.11,29.79,94.0
9,61952,80,5,1,96.0,94.0,2529.3,26.6,39.36,65.96,20.21,13.83,94.0
9,61952,80,6,1,85.0,83.0,2548.5,19.28,40.96,60.24,27.71,12.05,83.0
9,61952,80,6,2,85.0,83.0,2526.3,19.28,20.48,39.76,36.14,24.1,83.0
9,61952,80,7,2,76.0,74.0,2560.6,20.27,33.78,54.05,29.73,16.22,74.0
9,61952,80,7,1,76.0,74.0,2556.0,8.11,54.05,62.16,20.27,17.57,74.0
9,61952,80,8,1,68.0,68.0,2620.3,27.94,48.53,76.47,20.59,2.94,68.0
9,61952,80,8,2,68.0,68.0,2629.8,42.65,30.88,73.53,17.65,8.82,68.0
9,61960,78,3,1,12.0,12.0,2389.9,16.67,8.33,25.0,41.67,33.33,12.0
9,61960,78,3,2,12.0,12.0,2390.5,0.0,25.0,25.0,33.33,41.67,12.0
9,61960,78,5,2,14.0,14.0,2502.8,28.57,7.14,35.71,35.71,28.57,14.0
9,61960,78,5,1,14.0,14.0,2511.2,21.43,42.86,64.29,14.29,21.43,14.0
9,61960,78,8,2,13.0,13.0,2472.5,7.69,15.38,23.08,15.38,61.54,13.0
9,61960,78,8,1,13.0,13.0,2495.3,7.69,23.08,30.77,15.38,53.85,13.0
9,61960,80,3,2,54.0,54.0,2415.2,9.26,29.63,38.89,31.48,29.63,54.0
9,61960,80,3,1,54.0,54.0,2415.9,5.56,48.15,53.7,20.37,25.93,54.0
9,61960,80,4,2,53.0,53.0,2463.2,15.09,22.64,37.74,39.62,22.64,53.0
9,61960,80,4,1,53.0,53.0,2462.8,25.0,17.31,42.31,26.92,30.77,52.0
9,61960,80,5,2,56.0,55.0,2499.0,21.82,16.36,38.18,34.55,27.27,55.0
9,61960,80,5,1,56.0,55.0,2472.6,11.11,25.93,37.04,27.78,35.19,54.0
9,61960,80,6,2,75.0,68.0,2529.7,16.18,22.06,38.24,47.06,14.71,68.0
9,61960,80,6,1,75.0,68.0,2529.4,13.85,36.92,50.77,30.77,18.46,65.0
9,61960,80,7,1,63.0,60.0,2540.4,8.62,46.55,55.17,17.24,27.59,58.0
9,61960,80,7,2,63.0,60.0,2502.5,5.0,15.0,20.0,46.67,33.33,60.0
9,61960,80,8,1,62.0,61.0,2546.4,13.11,21.31,34.43,44.26,21.31,61.0
9,61960,80,8,2,62.0,61.0,2537.2,16.39,21.31,37.7,18.03,44.26,61.0
9,61978,78,3,2,59.0,58.0,2461.2,29.31,37.93,67.24,24.14,8.62,58.0
9,61978,78,3,1,59.0,58.0,2447.7,31.03,25.86,56.9,24.14,18.97,58.0
9,61978,78,4,1,66.0,63.0,2475.0,22.22,36.51,58.73,19.05,22.22,63.0
9,61978,78,4,2,66.0,63.0,2482.3,19.05,28.57,47.62,34.92,17.46,63.0
9,61978,78,5,1,61.0,59.0,2494.0,8.47,42.37,50.85,22.03,27.12,59.0
9,61978,78,5,2,61.0,59.0,2501.6,13.56,23.73,37.29,40.68,22.03,59.0
9,61978,78,6,2,51.0,51.0,2529.6,21.57,31.37,52.94,21.57,25.49,51.0
9,61978,78,6,1,51.0,51.0,2542.8,23.53,35.29,58.82,21.57,19.61,51.0
9,61978,78,7,2,67.0,66.0,2536.9,22.73,22.73,45.45,25.76,28.79,66.0
9,61978,78,7,1,67.0,65.0,2578.2,18.46,50.77,69.23,10.77,20.0,65.0
9,61978,78,8,2,78.0,78.0,2561.0,20.51,24.36,44.87,23.08,32.05,78.0
9,61978,78,8,1,78.0,78.0,2562.3,15.38,35.9,51.28,24.36,24.36,78.0
9,61978,80,3,1,273.0,266.0,2481.9,48.5,27.44,75.94,16.54,7.52,266.0
9,61978,80,3,2,273.0,266.0,2480.9,34.96,48.12,83.08,11.28,5.64,266.0
9,61978,80,4,2,305.0,297.0,2516.3,32.32,37.37,69.7,23.57,6.73,297.0
9,61978,80,4,1,305.0,298.0,2520.1,46.31,27.85,74.16,16.78,9.06,298.0
9,61978,80,5,2,323.0,321.0,2545.1,30.53,29.91,60.44,30.53,9.03,321.0
9,61978,80,5,1,323.0,321.0,2545.6,35.51,38.63,74.14,16.51,9.35,321.0
9,61978,80,6,1,291.0,286.0,2574.1,27.97,44.76,72.73,20.63,6.64,286.0
9,61978,80,6,2,291.0,285.0,2572.7,35.56,28.87,64.44,22.54,13.03,284.0
9,61978,80,7,1,345.0,339.0,2599.5,26.25,48.67,74.93,17.7,7.37,339.0
9,61978,80,7,2,345.0,339.0,2582.0,30.09,26.55,56.64,30.38,12.98,339.0
9,61978,80,8,1,325.0,318.0,2598.7,23.9,39.94,63.84,23.9,12.26,318.0
9,61978,80,8,2,325.0,317.0,2611.1,40.06,20.5,60.57,22.71,16.72,317.0
9,61978,144,3,1,15.0,15.0,2480.0,33.33,53.33,86.67,13.33,0.0,15.0
9,61978,144,3,2,15.0,15.0,2487.6,46.67,33.33,80.0,20.0,0.0,15.0
9,61978,144,4,2,15.0,14.0,2538.9,42.86,50.0,92.86,0.0,7.14,14.0
9,61978,144,4,1,15.0,14.0,2536.8,57.14,35.71,92.86,0.0,7.14,14.0
9,61978,144,5,1,22.0,22.0,2574.5,59.09,27.27,86.36,9.09,4.55,22.0
9,61978,144,5,2,22.0,22.0,2582.4,59.09,18.18,77.27,18.18,4.55,22.0
9,61978,144,6,1,19.0,19.0,2582.4,31.58,42.11,73.68,15.79,10.53,19.0
9,61978,144,6,2,19.0,18.0,2579.7,38.89,27.78,66.67,22.22,11.11,18.0
9,61978,144,7,2,30.0,30.0,2587.5,36.67,23.33,60.0,23.33,16.67,30.0
9,61978,144,7,1,30.0,30.0,2605.4,30.0,40.0,70.0,23.33,6.67,30.0
9,61978,144,8,2,33.0,33.0,2627.0,45.45,18.18,63.64,21.21,15.15,33.0
9,61978,144,8,1,33.0,33.0,2635.1,42.42,33.33,75.76,12.12,12.12,33.0
9,73783,78,3,2,13.0,11.0,2377.5,0.0,18.18,18.18,63.64,18.18,11.0
9,73783,78,3,1,13.0,11.0,2404.0,9.09,27.27,36.36,36.36,27.27,11.0
9,73783,80,3,1,77.0,76.0,2389.1,10.53,19.74,30.26,31.58,38.16,76.0
9,73783,80,3,2,77.0,76.0,2391.2,6.58,22.37,28.95,27.63,43.42,76.0
9,73783,80,4,1,99.0,96.0,2428.5,10.42,18.75,29.17,32.29,38.54,96.0
9,73783,80,4,2,98.0,95.0,2442.8,7.37,23.16,30.53,34.74,34.74,95.0
9,73783,80,5,2,74.0,73.0,2451.1,5.48,6.85,12.33,35.62,52.05,73.0
9,73783,80,5,1,74.0,74.0,2459.9,5.41,31.08,36.49,22.97,40.54,74.0
9,73783,80,6,1,85.0,82.0,2529.2,13.41,36.59,50.0,30.49,19.51,82.0
9,73783,80,6,2,85.0,83.0,2532.1,16.87,21.69,38.55,40.96,20.48,83.0
9,73783,80,7,1,79.0,78.0,2517.6,2.56,34.62,37.18,35.9,26.92,78.0
9,73783,80,7,2,79.0,78.0,2511.7,1.28,24.36,25.64,41.03,33.33,78.0
9,73783,80,8,1,91.0,88.0,2520.6,3.41,28.41,31.82,31.82,36.36,88.0
9,73783,80,8,2,91.0,89.0,2517.6,2.25,23.6,25.84,31.46,42.7,89.0
9,73783,80,11,1,85.0,79.0,2604.0,25.64,37.18,62.82,20.51,16.67,78.0
9,73783,80,11,2,85.0,79.0,2570.5,11.54,23.08,34.62,30.77,34.62,78.0
10,10108,74,11,2,26.0,19.0,2363.2,0.0,0.0,0.0,0.0,100.0,19.0
10,10108,74,11,1,26.0,19.0,2404.6,0.0,0.0,0.0,5.26,94.74,19.0
10,10108,78,8,1,39.0,30.0,2419.1,0.0,0.0,0.0,10.0,90.0,30.0
10,10108,78,8,2,40.0,31.0,2371.7,0.0,0.0,0.0,0.0,100.0,31.0
10,10108,78,11,1,81.0,68.0,2427.9,0.0,5.88,5.88,10.29,83.82,68.0
10,10108,78,11,2,81.0,65.0,2382.0,0.0,0.0,0.0,1.54,98.46,65.0
10,10108,80,11,2,14.0,11.0,2451.6,0.0,0.0,0.0,9.09,90.91,11.0
10,10108,80,11,1,14.0,11.0,2484.5,0.0,27.27,27.27,18.18,54.55,11.0
10,61994,78,3,2,22.0,22.0,2425.6,31.82,18.18,50.0,13.64,36.36,22.0
10,61994,78,3,1,22.0,22.0,2368.2,13.64,9.09,22.73,18.18,59.09,22.0
10,61994,78,4,1,18.0,18.0,2486.0,27.78,33.33,61.11,16.67,22.22,18.0
10,61994,78,4,2,18.0,18.0,2511.5,38.89,16.67,55.56,27.78,16.67,18.0
10,61994,78,5,2,12.0,12.0,2484.3,16.67,16.67,33.33,33.33,33.33,12.0
10,61994,78,5,1,12.0,12.0,2502.8,25.0,25.0,50.0,16.67,33.33,12.0
10,61994,78,6,1,18.0,18.0,2484.4,5.56,22.22,27.78,27.78,44.44,18.0
10,61994,78,6,2,18.0,18.0,2442.0,0.0,22.22,22.22,5.56,72.22,18.0
10,62042,78,3,2,14.0,14.0,2404.8,7.14,14.29,21.43,42.86,35.71,14.0
10,62042,78,3,1,14.0,14.0,2377.9,0.0,21.43,21.43,35.71,42.86,14.0
10,62042,78,4,2,14.0,14.0,2468.4,0.0,42.86,42.86,35.71,21.43,14.0
10,62042,78,4,1,14.0,14.0,2377.9,0.0,7.14,7.14,21.43,71.43,14.0
10,62042,78,8,2,11.0,11.0,2531.7,9.09,27.27,36.36,27.27,36.36,11.0
10,62042,78,8,1,11.0,11.0,2554.8,9.09,36.36,45.45,36.36,18.18,11.0
10,62109,80,3,2,18.0,18.0,2521.6,61.11,33.33,94.44,5.56,0.0,18.0
10,62109,80,3,1,18.0,18.0,2503.6,66.67,27.78,94.44,5.56,0.0,18.0
10,62109,80,4,1,22.0,22.0,2535.8,45.45,36.36,81.82,4.55,13.64,22.0
10,62109,80,4,2,22.0,22.0,2540.7,50.0,27.27,77.27,22.73,0.0,22.0
10,62109,80,5,1,16.0,15.0,2600.3,60.0,33.33,93.33,6.67,0.0,15.0
10,62109,80,5,2,16.0,15.0,2627.2,73.33,20.0,93.33,6.67,0.0,15.0
10,62109,80,6,1,19.0,19.0,2602.5,42.11,47.37,89.47,5.26,5.26,19.0
10,62109,80,6,2,19.0,19.0,2576.6,36.84,21.05,57.89,31.58,10.53,19.0
10,62109,80,7,2,17.0,17.0,2637.1,64.71,11.76,76.47,23.53,0.0,17.0
10,62109,80,7,1,17.0,17.0,2630.3,35.29,47.06,82.35,17.65,0.0,17.0
10,62109,80,8,1,19.0,18.0,2684.1,61.11,38.89,100.0,0.0,0.0,18.0
10,62109,80,8,2,19.0,18.0,2696.7,77.78,16.67,94.44,0.0,5.56,18.0
10,62117,74,3,1,101.0,99.0,2411.5,22.22,20.2,42.42,24.24,33.33,99.0
10,62117,74,3,2,101.0,98.0,2417.7,14.29,32.65,46.94,17.35,35.71,98.0
10,62117,74,4,1,106.0,104.0,2451.9,16.35,28.85,45.19,19.23,35.58,104.0
10,62117,74,4,2,106.0,104.0,2455.3,10.58,27.88,38.46,35.58,25.96,104.0
10,62117,74,5,1,104.0,102.0,2502.8,25.49,25.49,50.98,24.51,24.51,102.0
10,62117,74,5,2,104.0,103.0,2496.3,18.45,16.5,34.95,36.89,28.16,103.0
10,62117,74,6,2,111.0,109.0,2519.3,16.51,22.02,38.53,33.03,28.44,109.0
10,62117,74,6,1,111.0,110.0,2528.5,18.18,36.36,54.55,25.45,20.0,110.0
10,62117,74,7,1,95.0,90.0,2567.0,21.11,38.89,60.0,27.78,12.22,90.0
10,62117,74,7,2,95.0,91.0,2526.8,14.29,19.78,34.07,35.16,30.77,91.0
10,62117,74,8,1,99.0,96.0,2588.0,15.63,50.0,65.63,21.88,12.5,96.0
10,62117,74,8,2,99.0,96.0,2557.1,18.75,27.08,45.83,25.0,29.17,96.0
10,62117,74,11,2,103.0,93.0,2557.0,7.53,22.58,30.11,25.81,44.09,93.0
10,62117,74,11,1,103.0,95.0,2610.9,29.47,32.63,62.11,23.16,14.74,95.0
10,62117,75,3,2,15.0,13.0,2464.4,38.46,23.08,61.54,23.08,15.38,13.0
10,62117,75,3,1,15.0,13.0,2450.1,46.15,15.38,61.54,15.38,23.08,13.0
10,62117,75,4,2,19.0,18.0,2479.3,22.22,11.11,33.33,50.0,16.67,18.0
10,62117,75,4,1,19.0,18.0,2464.6,22.22,27.78,50.0,27.78,22.22,18.0
10,62117,75,5,2,22.0,22.0,2505.9,18.18,27.27,45.45,27.27,27.27,22.0
10,62117,75,5,1,22.0,22.0,2488.1,18.18,40.91,59.09,9.09,31.82,22.0
10,62117,75,6,1,22.0,21.0,2489.7,4.76,23.81,28.57,38.1,33.33,21.0
10,62117,75,6,2,22.0,21.0,2501.1,9.52,33.33,42.86,23.81,33.33,21.0
10,62117,75,7,2,16.0,16.0,2529.8,6.25,25.0,31.25,37.5,31.25,16.0
10,62117,75,7,1,16.0,16.0,2575.2,25.0,43.75,68.75,12.5,18.75,16.0
10,62117,75,8,1,21.0,21.0,2623.2,38.1,38.1,76.19,14.29,9.52,21.0
10,62117,75,8,2,21.0,21.0,2604.0,33.33,23.81,57.14,23.81,19.05,21.0
10,62117,75,11,1,20.0,20.0,2659.0,55.0,25.0,80.0,15.0,5.0,20.0
10,62117,75,11,2,20.0,20.0,2597.8,15.0,30.0,45.0,25.0,30.0,20.0
10,62117,77,3,2,57.0,57.0,2505.7,49.12,33.33,82.46,15.79,1.75,57.0
10,62117,77,3,1,57.0,57.0,2509.4,61.4,22.81,84.21,12.28,3.51,57.0
10,62117,77,4,1,65.0,65.0,2551.0,69.23,20.0,89.23,6.15,4.62,65.0
10,62117,77,4,2,65.0,65.0,2545.9,47.69,36.92,84.62,13.85,1.54,65.0
10,62117,77,5,2,58.0,57.0,2580.6,50.88,26.32,77.19,22.81,0.0,57.0
10,62117,77,5,1,58.0,58.0,2602.3,65.52,25.86,91.38,6.9,1.72,58.0
10,62117,77,6,2,73.0,73.0,2630.1,64.38,19.18,83.56,13.7,2.74,73.0
10,62117,77,6,1,73.0,73.0,2627.4,61.64,23.29,84.93,12.33,2.74,73.0
10,62117,77,7,1,59.0,59.0,2645.5,45.76,47.46,93.22,6.78,0.0,59.0
10,62117,77,7,2,59.0,59.0,2638.2,56.9,29.31,86.21,8.62,5.17,58.0
10,62117,77,8,1,71.0,71.0,2680.8,64.79,28.17,92.96,2.82,4.23,71.0
10,62117,77,8,2,71.0,71.0,2678.4,59.15,26.76,85.92,11.27,2.82,71.0
10,62117,77,11,2,78.0,77.0,2646.2,29.87,32.47,62.34,22.08,15.58,77.0
10,62117,77,11,1,78.0,77.0,2697.5,64.94,22.08,87.01,7.79,5.19,77.0
10,62117,78,3,1,1161.0,1148.0,2443.0,28.22,28.75,56.97,26.39,16.64,1148.0
10,62117,78,3,2,1160.0,1148.0,2451.4,21.86,38.59,60.45,24.83,14.72,1148.0
10,62117,78,4,1,1193.0,1182.0,2479.3,27.01,29.55,56.56,19.56,23.88,1181.0
10,62117,78,4,2,1196.0,1185.0,2484.8,18.73,33.67,52.41,31.98,15.61,1185.0
10,62117,78,5,2,1260.0,1247.0,2508.4,20.95,21.19,42.13,32.99,24.88,1246.0
10,62117,78,5,1,1260.0,1246.0,2511.0,21.43,33.15,54.57,24.08,21.35,1246.0
10,62117,78,6,1,1172.0,1162.0,2541.8,16.87,40.45,57.31,28.66,14.03,1162.0
10,62117,78,6,2,1172.0,1161.0,2533.0,19.64,23.26,42.89,34.02,23.08,1161.0
10,62117,78,7,2,1332.0,1304.0,2544.2,17.71,25.92,43.63,30.37,26.0,1304.0
10,62117,78,7,1,1332.0,1309.0,2574.9,20.18,46.02,66.21,18.81,14.98,1308.0
10,62117,78,8,2,1147.0,1115.0,2556.9,18.12,22.42,40.54,27.98,31.48,1115.0
10,62117,78,8,1,1147.0,1118.0,2590.2,20.41,40.56,60.97,26.23,12.8,1117.0
10,62117,78,11,2,1103.0,1065.0,2577.9,9.67,26.38,36.06,27.79,36.15,1065.0
10,62117,78,11,1,1104.0,1076.0,2634.1,34.88,37.3,72.19,17.67,10.14,1075.0
10,62117,79,3,2,11.0,11.0,2476.2,36.36,27.27,63.64,9.09,27.27,11.0
10,62117,79,3,1,11.0,11.0,2450.8,45.45,9.09,54.55,18.18,27.27,11.0
10,62117,79,6,2,12.0,11.0,2554.5,36.36,18.18,54.55,27.27,18.18,11.0
10,62117,79,6,1,12.0,11.0,2535.4,18.18,36.36,54.55,27.27,18.18,11.0
10,62117,80,3,2,1221.0,1201.0,2482.2,40.38,35.39,75.77,16.4,7.83,1201.0
10,62117,80,3,1,1223.0,1205.0,2476.3,47.8,25.31,73.11,16.85,10.04,1205.0
10,62117,80,4,2,1257.0,1234.0,2515.8,34.12,33.63,67.75,24.55,7.7,1234.0
10,62117,80,4,1,1257.0,1232.0,2515.0,43.83,28.41,72.24,15.02,12.74,1232.0
10,62117,80,5,1,1272.0,1258.0,2549.0,38.71,33.15,71.86,16.06,12.08,1258.0
10,62117,80,5,2,1271.0,1256.0,2544.3,36.94,24.84,61.78,24.44,13.77,1256.0
10,62117,80,6,2,1212.0,1196.0,2571.5,35.28,28.09,63.38,23.91,12.71,1196.0
